acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,added_at,song_title,artists
0.15,https://api.spotify.com/v1/audio-analysis/6Z3f0928xX4juzdHV7xP3f,0.462,251533,0.226,6Z3f0928xX4juzdHV7xP3f,7.43e-06,10,0.0932,-12.662,1,0.0507,122.176,4,https://api.spotify.com/v1/tracks/6Z3f0928xX4juzdHV7xP3f,audio_features,spotify:track:6Z3f0928xX4juzdHV7xP3f,0.294,2019-04-23T11:29:26Z,Atrás / Além,O Terno
0.454,https://api.spotify.com/v1/audio-analysis/5CAztXp7af5FZR9Gbnnwk2,0.585,195067,0.347,5CAztXp7af5FZR9Gbnnwk2,1.66e-06,4,0.107,-13.157,0,0.0925,109.214,4,https://api.spotify.com/v1/tracks/5CAztXp7af5FZR9Gbnnwk2,audio_features,spotify:track:5CAztXp7af5FZR9Gbnnwk2,0.501,2019-04-23T11:29:26Z,Volta e Meia,"O Terno,Shintaro Sakamoto,Devendra Banhart"
0.056,https://api.spotify.com/v1/audio-analysis/4BJZ7peGeJMaEDStS65Mol,0.584,227093,0.521,4BJZ7peGeJMaEDStS65Mol,0.00271,8,0.108,-10.543,1,0.0518,108.244,4,https://api.spotify.com/v1/tracks/4BJZ7peGeJMaEDStS65Mol,audio_features,spotify:track:4BJZ7peGeJMaEDStS65Mol,0.524,2019-04-23T11:29:26Z,Bielzinho / Bielzinho,O Terno
0.795,https://api.spotify.com/v1/audio-analysis/4SKxVMudEht2BpTmYaMBVP,0.432,250427,0.146,4SKxVMudEht2BpTmYaMBVP,0.255,9,0.315,-20.572,1,0.0442,131.802,3,https://api.spotify.com/v1/tracks/4SKxVMudEht2BpTmYaMBVP,audio_features,spotify:track:4SKxVMudEht2BpTmYaMBVP,0.222,2019-04-23T11:29:26Z,O Bilhete,O Terno
0.37,https://api.spotify.com/v1/audio-analysis/4xg8qn5kxOIpMIOomTIGHm,0.263,291373,0.257,4xg8qn5kxOIpMIOomTIGHm,0.000232,0,0.0713,-9.812,1,0.0509,75.109,1,https://api.spotify.com/v1/tracks/4xg8qn5kxOIpMIOomTIGHm,audio_features,spotify:track:4xg8qn5kxOIpMIOomTIGHm,0.134,2019-04-23T11:29:26Z,Profundo / Superficial,O Terno
0.731,https://api.spotify.com/v1/audio-analysis/5DK7ET3guzywxZGMTrtc4F,0.434,208280,0.25,5DK7ET3guzywxZGMTrtc4F,1.18e-06,6,0.0864,-10.568,0,0.0531,103.622,5,https://api.spotify.com/v1/tracks/5DK7ET3guzywxZGMTrtc4F,audio_features,spotify:track:5DK7ET3guzywxZGMTrtc4F,0.298,2019-04-23T11:29:26Z,E no Final,O Terno
0.21,https://api.spotify.com/v1/audio-analysis/7CJkTdcKr5NSlgSBAKTTD5,0.741,306750,0.8,7CJkTdcKr5NSlgSBAKTTD5,0.0972,7,0.11,-6.65,0,0.0423,96.998,4,https://api.spotify.com/v1/tracks/7CJkTdcKr5NSlgSBAKTTD5,audio_features,spotify:track:7CJkTdcKr5NSlgSBAKTTD5,0.762,2019-04-19T15:32:31Z,Água - Versão Estendida,"BaianaSystem,Orquestra Afrosinfônica,Antonio Carlos & Jocafi"
0.163,https://api.spotify.com/v1/audio-analysis/3Nb27pwwcFmJhP6INhri4z,0.447,250355,0.738,3Nb27pwwcFmJhP6INhri4z,0.0739,7,0.0996,-6.825,0,0.0391,127.179,5,https://api.spotify.com/v1/tracks/3Nb27pwwcFmJhP6INhri4z,audio_features,spotify:track:3Nb27pwwcFmJhP6INhri4z,0.339,2019-04-19T15:30:52Z,Fogo - Versão Estendida,"BaianaSystem,Orquestra Afrosinfônica"
0.0564,https://api.spotify.com/v1/audio-analysis/2XC3ZrY1UPHPlwFv7vcBPt,0.643,208637,0.85,2XC3ZrY1UPHPlwFv7vcBPt,0.0199,0,0.229,-6.386,1,0.0513,120.041,4,https://api.spotify.com/v1/tracks/2XC3ZrY1UPHPlwFv7vcBPt,audio_features,spotify:track:2XC3ZrY1UPHPlwFv7vcBPt,0.576,2019-04-17T21:36:00Z,Hungry Child - Edit,Hot Chip
0.0802,https://api.spotify.com/v1/audio-analysis/46HOm1ibTNCdDmxeyvKcOz,0.681,365240,0.749,46HOm1ibTNCdDmxeyvKcOz,0.0597,0,0.345,-8.085,1,0.041,119.959,4,https://api.spotify.com/v1/tracks/46HOm1ibTNCdDmxeyvKcOz,audio_features,spotify:track:46HOm1ibTNCdDmxeyvKcOz,0.201,2019-04-17T21:36:00Z,Hungry Child,Hot Chip
0.0102,https://api.spotify.com/v1/audio-analysis/1rkbMXhEjIytsUGbhoR5pn,0.289,149133,0.662,1rkbMXhEjIytsUGbhoR5pn,0.944,9,0.498,-10.482,1,0.0347,131.053,4,https://api.spotify.com/v1/tracks/1rkbMXhEjIytsUGbhoR5pn,audio_features,spotify:track:1rkbMXhEjIytsUGbhoR5pn,0.254,2019-04-14T23:35:32Z,Life in Technicolor,Coldplay
0.0054,https://api.spotify.com/v1/audio-analysis/03uqdEuopXPSCg4MvgA2fI,0.464,201107,0.805,03uqdEuopXPSCg4MvgA2fI,0.0085,10,0.1,-7.693,0,0.0345,109.152,3,https://api.spotify.com/v1/tracks/03uqdEuopXPSCg4MvgA2fI,audio_features,spotify:track:03uqdEuopXPSCg4MvgA2fI,0.272,2019-04-14T23:35:32Z,Cemeteries of London,Coldplay
0.0057,https://api.spotify.com/v1/audio-analysis/1STAWoWHYJh2UVUx41pYMD,0.359,236213,0.779,1STAWoWHYJh2UVUx41pYMD,0.837,7,0.379,-7.52,1,0.0412,86.951,4,https://api.spotify.com/v1/tracks/1STAWoWHYJh2UVUx41pYMD,audio_features,spotify:track:1STAWoWHYJh2UVUx41pYMD,0.582,2019-04-14T23:35:32Z,Lost!,Coldplay
0.00876,https://api.spotify.com/v1/audio-analysis/04zfFfRMXegKi4mMkGMeze,0.161,426653,0.808,04zfFfRMXegKi4mMkGMeze,0.356,6,0.187,-6.277,1,0.0538,161.802,4,https://api.spotify.com/v1/tracks/04zfFfRMXegKi4mMkGMeze,audio_features,spotify:track:04zfFfRMXegKi4mMkGMeze,0.227,2019-04-14T23:35:32Z,Yes,Coldplay
0.0941,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,0.485,242373,0.619,1mea3bSkSGXuIRvnydlB5b,3.31e-06,5,0.109,-7.115,0,0.0289,138.017,4,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,audio_features,spotify:track:1mea3bSkSGXuIRvnydlB5b,0.416,2019-04-14T23:35:32Z,Viva La Vida,Coldplay
0.0603,https://api.spotify.com/v1/audio-analysis/1ZqHjApl3pfzwjweTfMi0g,0.345,222653,0.581,1ZqHjApl3pfzwjweTfMi0g,0.00127,1,0.115,-7.875,0,0.0369,76.022,4,https://api.spotify.com/v1/tracks/1ZqHjApl3pfzwjweTfMi0g,audio_features,spotify:track:1ZqHjApl3pfzwjweTfMi0g,0.108,2019-04-14T23:35:32Z,Violet Hill,Coldplay
0.00722,https://api.spotify.com/v1/audio-analysis/2dphvmoLEXdk8hOYxmHlI3,0.38,249667,0.663,2dphvmoLEXdk8hOYxmHlI3,0.791,1,0.191,-10.476,1,0.0456,173.139,4,https://api.spotify.com/v1/tracks/2dphvmoLEXdk8hOYxmHlI3,audio_features,spotify:track:2dphvmoLEXdk8hOYxmHlI3,0.429,2019-04-14T23:35:32Z,Strawberry Swing,Coldplay
0.695,https://api.spotify.com/v1/audio-analysis/0guzngk1qWk5sgdYbThEGI,0.218,378853,0.295,0guzngk1qWk5sgdYbThEGI,0.738,8,0.164,-10.61,1,0.0312,129.925,4,https://api.spotify.com/v1/tracks/0guzngk1qWk5sgdYbThEGI,audio_features,spotify:track:0guzngk1qWk5sgdYbThEGI,0.0804,2019-04-14T23:35:32Z,Death and All His Friends,Coldplay
0.221,https://api.spotify.com/v1/audio-analysis/2i2Lz3FDIqYdsJZEWkEaTC,0.294,237400,0.635,2i2Lz3FDIqYdsJZEWkEaTC,0.00281,5,0.102,-7.202,0,0.0349,141.388,4,https://api.spotify.com/v1/tracks/2i2Lz3FDIqYdsJZEWkEaTC,audio_features,spotify:track:2i2Lz3FDIqYdsJZEWkEaTC,0.176,2019-04-14T23:35:32Z,42,Coldplay
0.0427,https://api.spotify.com/v1/audio-analysis/5qPGi9p8VqcizfdgWxtmLt,0.202,411013,0.733,5qPGi9p8VqcizfdgWxtmLt,0.696,7,0.243,-7.599,1,0.0446,118.223,4,https://api.spotify.com/v1/tracks/5qPGi9p8VqcizfdgWxtmLt,audio_features,spotify:track:5qPGi9p8VqcizfdgWxtmLt,0.0728,2019-04-14T23:35:32Z,Lovers in Japan,Coldplay
0.00849,https://api.spotify.com/v1/audio-analysis/1E1uGhNdBe6Dddbgs2KqtZ,0.62,238560,0.61,1E1uGhNdBe6Dddbgs2KqtZ,0.162,11,0.205,-8.329,0,0.0373,127.052,4,https://api.spotify.com/v1/tracks/1E1uGhNdBe6Dddbgs2KqtZ,audio_features,spotify:track:1E1uGhNdBe6Dddbgs2KqtZ,0.235,2019-04-13T19:34:37Z,Jumpsuit,Twenty One Pilots
0.0857,https://api.spotify.com/v1/audio-analysis/2uBhGx3m5iJrtsql8Qk00j,0.7,145947,0.934,2uBhGx3m5iJrtsql8Qk00j,0.226,6,0.114,-5.941,0,0.17,92.973,4,https://api.spotify.com/v1/tracks/2uBhGx3m5iJrtsql8Qk00j,audio_features,spotify:track:2uBhGx3m5iJrtsql8Qk00j,0.224,2019-04-13T19:34:37Z,Levitate,Twenty One Pilots
0.0563,https://api.spotify.com/v1/audio-analysis/5HeKOKc4phmLn8e4I7EkzD,0.749,229120,0.723,5HeKOKc4phmLn8e4I7EkzD,0.022,1,0.0977,-6.609,1,0.0432,108.999,4,https://api.spotify.com/v1/tracks/5HeKOKc4phmLn8e4I7EkzD,audio_features,spotify:track:5HeKOKc4phmLn8e4I7EkzD,0.674,2019-04-13T19:34:37Z,My Blood,Twenty One Pilots
0.0699,https://api.spotify.com/v1/audio-analysis/5SehvGGC53A7SZKCLXQcyt,0.728,225040,0.602,5SehvGGC53A7SZKCLXQcyt,7.01e-06,9,0.318,-7.748,0,0.185,140.081,4,https://api.spotify.com/v1/tracks/5SehvGGC53A7SZKCLXQcyt,audio_features,spotify:track:5SehvGGC53A7SZKCLXQcyt,0.328,2019-04-13T19:34:37Z,Nico and the Niners,Twenty One Pilots
0.766,https://api.spotify.com/v1/audio-analysis/0k70HfFx7rqehJDmYk8FKh,0.827,165859,0.59,0k70HfFx7rqehJDmYk8FKh,0.0,0,0.122,-5.713,1,0.372,169.961,4,https://api.spotify.com/v1/tracks/0k70HfFx7rqehJDmYk8FKh,audio_features,spotify:track:0k70HfFx7rqehJDmYk8FKh,0.672,2019-04-12T12:00:01Z,Área 51,Black Alien
0.382,https://api.spotify.com/v1/audio-analysis/2fOzeW265HQxThDOrA66Mc,0.888,262500,0.429,2fOzeW265HQxThDOrA66Mc,0.0,1,0.11,-9.096,1,0.358,127.976,4,https://api.spotify.com/v1/tracks/2fOzeW265HQxThDOrA66Mc,audio_features,spotify:track:2fOzeW265HQxThDOrA66Mc,0.526,2019-04-12T12:00:01Z,Carta Pra Amy,Black Alien
0.22,https://api.spotify.com/v1/audio-analysis/2Kk7b7iKXhFETUvKD4LaHS,0.697,177077,0.58,2Kk7b7iKXhFETUvKD4LaHS,0.0,7,0.0824,-7.388,1,0.299,82.004,4,https://api.spotify.com/v1/tracks/2Kk7b7iKXhFETUvKD4LaHS,audio_features,spotify:track:2Kk7b7iKXhFETUvKD4LaHS,0.546,2019-04-12T12:00:01Z,Vai Baby,Black Alien
0.378,https://api.spotify.com/v1/audio-analysis/6EHOyqVSyd8JRmQniT721T,0.726,211364,0.649,6EHOyqVSyd8JRmQniT721T,9.34e-06,2,0.0673,-8.97,1,0.442,176.043,4,https://api.spotify.com/v1/tracks/6EHOyqVSyd8JRmQniT721T,audio_features,spotify:track:6EHOyqVSyd8JRmQniT721T,0.171,2019-04-12T12:00:01Z,Que Nem o Meu Cachorro,Black Alien
0.478,https://api.spotify.com/v1/audio-analysis/33KkhOpxBmBr2Jor1gs11d,0.874,153192,0.685,33KkhOpxBmBr2Jor1gs11d,0.00175,4,0.105,-5.819,0,0.236,93.996,4,https://api.spotify.com/v1/tracks/33KkhOpxBmBr2Jor1gs11d,audio_features,spotify:track:33KkhOpxBmBr2Jor1gs11d,0.505,2019-04-12T12:00:01Z,Take Ten,Black Alien
0.364,https://api.spotify.com/v1/audio-analysis/3L3uxLbJUDqr2bM7CGlZVJ,0.796,207273,0.496,3L3uxLbJUDqr2bM7CGlZVJ,0.238,1,0.114,-9.257,1,0.224,87.98,4,https://api.spotify.com/v1/tracks/3L3uxLbJUDqr2bM7CGlZVJ,audio_features,spotify:track:3L3uxLbJUDqr2bM7CGlZVJ,0.572,2019-04-12T12:00:01Z,Au Revoir,Black Alien
0.457,https://api.spotify.com/v1/audio-analysis/786H6CRL3H5WNPnkqTfnNX,0.865,164902,0.507,786H6CRL3H5WNPnkqTfnNX,0.0144,11,0.121,-8.494,0,0.19,88.003,4,https://api.spotify.com/v1/tracks/786H6CRL3H5WNPnkqTfnNX,audio_features,spotify:track:786H6CRL3H5WNPnkqTfnNX,0.543,2019-04-12T12:00:01Z,Aniversário de Sobriedade,Black Alien
0.527,https://api.spotify.com/v1/audio-analysis/4WCWGO3byHsIZCCT3CtsBN,0.602,178667,0.496,4WCWGO3byHsIZCCT3CtsBN,0.0,11,0.154,-6.683,1,0.469,125.32,3,https://api.spotify.com/v1/tracks/4WCWGO3byHsIZCCT3CtsBN,audio_features,spotify:track:4WCWGO3byHsIZCCT3CtsBN,0.324,2019-04-12T12:00:01Z,Jamais Serão,Black Alien
0.865,https://api.spotify.com/v1/audio-analysis/2hnnQ338q1r258tZcafvEi,0.604,87005,0.479,2hnnQ338q1r258tZcafvEi,0.0007,3,0.128,-7.025,0,0.469,79.172,1,https://api.spotify.com/v1/tracks/2hnnQ338q1r258tZcafvEi,audio_features,spotify:track:2hnnQ338q1r258tZcafvEi,0.542,2019-04-12T12:00:01Z,Capítulo Zero,Black Alien
0.821,https://api.spotify.com/v1/audio-analysis/1XoRSyXWm7Vou7z11Z2j5Z,0.587,168013,0.382,1XoRSyXWm7Vou7z11Z2j5Z,9.21e-05,9,0.0864,-9.804,1,0.0302,125.425,4,https://api.spotify.com/v1/tracks/1XoRSyXWm7Vou7z11Z2j5Z,audio_features,spotify:track:1XoRSyXWm7Vou7z11Z2j5Z,0.346,2019-04-12T03:28:16Z,My Heart's Not In It,Yo La Tengo
0.863,https://api.spotify.com/v1/audio-analysis/27LUNptBKpPi4Tn7RpTWtF,0.606,171680,0.183,27LUNptBKpPi4Tn7RpTWtF,0.000485,7,0.183,-14.372,1,0.0448,81.976,4,https://api.spotify.com/v1/tracks/27LUNptBKpPi4Tn7RpTWtF,audio_features,spotify:track:27LUNptBKpPi4Tn7RpTWtF,0.365,2019-04-12T03:28:16Z,I'm So Lonesome I Could Cry,Yo La Tengo
0.798,https://api.spotify.com/v1/audio-analysis/05ZQZae1DVfkodbA5OduSm,0.561,157280,0.498,05ZQZae1DVfkodbA5OduSm,0.00402,9,0.171,-9.715,1,0.0279,141.351,4,https://api.spotify.com/v1/tracks/05ZQZae1DVfkodbA5OduSm,audio_features,spotify:track:05ZQZae1DVfkodbA5OduSm,0.558,2019-04-12T03:28:16Z,Automatic Doom,Yo La Tengo
0.716,https://api.spotify.com/v1/audio-analysis/11Wj7LvrpptD1etRAkvplh,0.57,243427,0.294,11Wj7LvrpptD1etRAkvplh,0.281,2,0.275,-12.388,1,0.0378,120.039,3,https://api.spotify.com/v1/tracks/11Wj7LvrpptD1etRAkvplh,audio_features,spotify:track:11Wj7LvrpptD1etRAkvplh,0.374,2019-04-12T03:28:16Z,Awhileaway,Yo La Tengo
0.87,https://api.spotify.com/v1/audio-analysis/1IXNlAI8xXM4kH8AyCukhI,0.561,125733,0.37,1IXNlAI8xXM4kH8AyCukhI,0.0,9,0.136,-10.591,0,0.032,132.863,4,https://api.spotify.com/v1/tracks/1IXNlAI8xXM4kH8AyCukhI,audio_features,spotify:track:1IXNlAI8xXM4kH8AyCukhI,0.698,2019-04-12T03:28:16Z,Somebody's In Love,Yo La Tengo
0.831,https://api.spotify.com/v1/audio-analysis/6C7nLbCQOWhqauAO1U0DeJ,0.45,226707,0.541,6C7nLbCQOWhqauAO1U0DeJ,0.729,6,0.101,-8.899,1,0.0332,70.211,4,https://api.spotify.com/v1/tracks/6C7nLbCQOWhqauAO1U0DeJ,audio_features,spotify:track:6C7nLbCQOWhqauAO1U0DeJ,0.576,2019-04-12T03:28:16Z,Rickety,Yo La Tengo
0.828,https://api.spotify.com/v1/audio-analysis/3tDq320jCqAo1oUv2pKhUL,0.521,198133,0.522,3tDq320jCqAo1oUv2pKhUL,0.00205,5,0.144,-10.454,1,0.0324,78.197,4,https://api.spotify.com/v1/tracks/3tDq320jCqAo1oUv2pKhUL,audio_features,spotify:track:3tDq320jCqAo1oUv2pKhUL,0.737,2019-04-12T03:28:16Z,All Your Secrets,Yo La Tengo
0.573,https://api.spotify.com/v1/audio-analysis/2P2ikcHf5nxhs08eUghmsn,0.541,289467,0.449,2P2ikcHf5nxhs08eUghmsn,0.539,0,0.0903,-9.775,1,0.0308,82.761,4,https://api.spotify.com/v1/tracks/2P2ikcHf5nxhs08eUghmsn,audio_features,spotify:track:2P2ikcHf5nxhs08eUghmsn,0.461,2019-04-12T03:28:16Z,The Ballad of Red Buckets,Yo La Tengo
0.794,https://api.spotify.com/v1/audio-analysis/6yH4PtEs8t43GkU7DVORaN,0.53,191333,0.487,6yH4PtEs8t43GkU7DVORaN,0.00376,2,0.105,-9.62,1,0.0302,141.427,4,https://api.spotify.com/v1/tracks/6yH4PtEs8t43GkU7DVORaN,audio_features,spotify:track:6yH4PtEs8t43GkU7DVORaN,0.497,2019-04-12T03:28:16Z,Friday I'm in Love,Yo La Tengo
0.919,https://api.spotify.com/v1/audio-analysis/2nvpk6ehBTCnOF2tx09WoO,0.364,179493,0.258,2nvpk6ehBTCnOF2tx09WoO,0.0419,0,0.0994,-13.603,1,0.0394,175.447,3,https://api.spotify.com/v1/tracks/2nvpk6ehBTCnOF2tx09WoO,audio_features,spotify:track:2nvpk6ehBTCnOF2tx09WoO,0.3,2019-04-12T03:28:16Z,Before We Stopped to Think,Yo La Tengo
0.792,https://api.spotify.com/v1/audio-analysis/4JGuLPljhKZsUoIEUdPh1h,0.695,166933,0.473,4JGuLPljhKZsUoIEUdPh1h,0.157,5,0.219,-9.233,1,0.0381,86.847,3,https://api.spotify.com/v1/tracks/4JGuLPljhKZsUoIEUdPh1h,audio_features,spotify:track:4JGuLPljhKZsUoIEUdPh1h,0.827,2019-04-12T03:28:16Z,Butchie's Tune,Yo La Tengo
0.879,https://api.spotify.com/v1/audio-analysis/6tZ9PmYSJj29WonFxfj9yo,0.741,155907,0.356,6tZ9PmYSJj29WonFxfj9yo,0.00026,4,0.122,-8.902,1,0.0386,120.916,4,https://api.spotify.com/v1/tracks/6tZ9PmYSJj29WonFxfj9yo,audio_features,spotify:track:6tZ9PmYSJj29WonFxfj9yo,0.74,2019-04-12T03:28:16Z,I Can Feel the Ice Melting,Yo La Tengo
0.863,https://api.spotify.com/v1/audio-analysis/36NYdk2O3EWPnCVxr1paPi,0.536,164800,0.297,36NYdk2O3EWPnCVxr1paPi,0.00296,4,0.104,-13.996,1,0.0305,118.144,4,https://api.spotify.com/v1/tracks/36NYdk2O3EWPnCVxr1paPi,audio_features,spotify:track:36NYdk2O3EWPnCVxr1paPi,0.334,2019-04-12T03:28:16Z,Naples,Yo La Tengo
0.931,https://api.spotify.com/v1/audio-analysis/4TmsE97bJCq3pmtCmMuAhw,0.496,309387,0.431,4TmsE97bJCq3pmtCmMuAhw,0.369,11,0.11,-10.911,1,0.0301,124.446,4,https://api.spotify.com/v1/tracks/4TmsE97bJCq3pmtCmMuAhw,audio_features,spotify:track:4TmsE97bJCq3pmtCmMuAhw,0.402,2019-04-12T03:28:16Z,Deeper Into Movies,Yo La Tengo
0.967,https://api.spotify.com/v1/audio-analysis/259W8LO1Zz9sYPyJ8kpcFt,0.325,52693,0.0199,259W8LO1Zz9sYPyJ8kpcFt,0.655,6,0.315,-19.387,1,0.0497,176.619,3,https://api.spotify.com/v1/tracks/259W8LO1Zz9sYPyJ8kpcFt,audio_features,spotify:track:259W8LO1Zz9sYPyJ8kpcFt,0.491,2019-04-11T02:11:28Z,Intro,Rubel
0.614,https://api.spotify.com/v1/audio-analysis/24kc8jpoHYfrZngq4qKmP7,0.768,225467,0.411,24kc8jpoHYfrZngq4qKmP7,0.762,6,0.161,-11.73,1,0.0291,98.964,3,https://api.spotify.com/v1/tracks/24kc8jpoHYfrZngq4qKmP7,audio_features,spotify:track:24kc8jpoHYfrZngq4qKmP7,0.447,2019-04-11T02:11:28Z,Colégio,Rubel
0.845,https://api.spotify.com/v1/audio-analysis/3TXtfOekhrSJfEaRbVcOH1,0.715,287218,0.348,3TXtfOekhrSJfEaRbVcOH1,0.183,11,0.107,-13.112,0,0.0381,109.93,4,https://api.spotify.com/v1/tracks/3TXtfOekhrSJfEaRbVcOH1,audio_features,spotify:track:3TXtfOekhrSJfEaRbVcOH1,0.25,2019-04-11T02:11:28Z,Pinguim,Rubel
0.827,https://api.spotify.com/v1/audio-analysis/1VK9ecF2FUUMLi5ZZcxjHe,0.69,152517,0.221,1VK9ecF2FUUMLi5ZZcxjHe,0.00745,5,0.121,-18.137,0,0.0621,88.068,4,https://api.spotify.com/v1/tracks/1VK9ecF2FUUMLi5ZZcxjHe,audio_features,spotify:track:1VK9ecF2FUUMLi5ZZcxjHe,0.434,2019-04-11T02:11:28Z,Casquinha,Rubel
0.907,https://api.spotify.com/v1/audio-analysis/4ykr1mUEXGzU6WZP50oSnH,0.649,29202,0.303,4ykr1mUEXGzU6WZP50oSnH,0.972,8,0.0692,-23.163,0,0.298,99.195,4,https://api.spotify.com/v1/tracks/4ykr1mUEXGzU6WZP50oSnH,audio_features,spotify:track:4ykr1mUEXGzU6WZP50oSnH,0.732,2019-04-11T02:11:28Z,Batuque,Rubel
0.632,https://api.spotify.com/v1/audio-analysis/1vuAdDQlGRntmbQ7RpkObZ,0.664,294050,0.59,1vuAdDQlGRntmbQ7RpkObZ,0.274,8,0.101,-9.621,0,0.0524,95.981,4,https://api.spotify.com/v1/tracks/1vuAdDQlGRntmbQ7RpkObZ,audio_features,spotify:track:1vuAdDQlGRntmbQ7RpkObZ,0.672,2019-04-11T02:11:28Z,Mantra (Feat. Emicida),"Rubel,Emicida"
0.951,https://api.spotify.com/v1/audio-analysis/0Aycm92mfwKO97oWJ5e5Ny,0.715,73215,0.266,0Aycm92mfwKO97oWJ5e5Ny,0.00192,6,0.109,-17.447,1,0.0412,98.971,3,https://api.spotify.com/v1/tracks/0Aycm92mfwKO97oWJ5e5Ny,audio_features,spotify:track:0Aycm92mfwKO97oWJ5e5Ny,0.533,2019-04-11T02:11:28Z,Passagem,Rubel
0.862,https://api.spotify.com/v1/audio-analysis/4bZDcuU53gamvfDXDLN2n4,0.829,257295,0.264,4bZDcuU53gamvfDXDLN2n4,0.0194,11,0.0776,-11.47,0,0.0386,115.024,4,https://api.spotify.com/v1/tracks/4bZDcuU53gamvfDXDLN2n4,audio_features,spotify:track:4bZDcuU53gamvfDXDLN2n4,0.859,2019-04-11T02:11:28Z,Sapato,Rubel
0.26,https://api.spotify.com/v1/audio-analysis/0UMd5oIZTS03Okb3JHN4Xm,0.613,156903,0.491,0UMd5oIZTS03Okb3JHN4Xm,7.28e-05,11,0.138,-9.765,0,0.115,71.955,4,https://api.spotify.com/v1/tracks/0UMd5oIZTS03Okb3JHN4Xm,audio_features,spotify:track:0UMd5oIZTS03Okb3JHN4Xm,0.376,2019-04-11T02:11:28Z,Chiste (Feat. Rincon Sapiência),"Rubel,Rincon Sapiência"
0.869,https://api.spotify.com/v1/audio-analysis/0aeGxkTjUC7uU9O7WNyRGy,0.248,63613,0.141,0aeGxkTjUC7uU9O7WNyRGy,0.897,4,0.138,-16.376,1,0.0424,88.573,4,https://api.spotify.com/v1/tracks/0aeGxkTjUC7uU9O7WNyRGy,audio_features,spotify:track:0aeGxkTjUC7uU9O7WNyRGy,0.119,2019-04-11T02:11:28Z,Fogueira,Rubel
0.826,https://api.spotify.com/v1/audio-analysis/3WVBQjDRoUUTJnWVaUUEHL,0.478,337308,0.279,3WVBQjDRoUUTJnWVaUUEHL,0.07,4,0.153,-10.959,1,0.0866,115.047,4,https://api.spotify.com/v1/tracks/3WVBQjDRoUUTJnWVaUUEHL,audio_features,spotify:track:3WVBQjDRoUUTJnWVaUUEHL,0.336,2019-04-11T02:11:28Z,Partilhar,Rubel
0.873,https://api.spotify.com/v1/audio-analysis/6qgIm3FlSDEd1lyTDiAZTB,0.709,224439,0.253,6qgIm3FlSDEd1lyTDiAZTB,0.111,11,0.18,-13.055,1,0.0493,99.956,4,https://api.spotify.com/v1/tracks/6qgIm3FlSDEd1lyTDiAZTB,audio_features,spotify:track:6qgIm3FlSDEd1lyTDiAZTB,0.418,2019-04-11T02:11:28Z,Cachorro,Rubel
0.924,https://api.spotify.com/v1/audio-analysis/5grUOdyTMDNX9AedHZMznH,0.603,295994,0.0642,5grUOdyTMDNX9AedHZMznH,0.000934,9,0.109,-18.952,1,0.0369,116.788,4,https://api.spotify.com/v1/tracks/5grUOdyTMDNX9AedHZMznH,audio_features,spotify:track:5grUOdyTMDNX9AedHZMznH,0.163,2019-04-11T02:11:28Z,Explodir,Rubel
0.649,https://api.spotify.com/v1/audio-analysis/5r88nXhIfeq0nkpRZkfrBZ,0.63,415703,0.194,5r88nXhIfeq0nkpRZkfrBZ,0.445,4,0.0483,-16.202,1,0.0304,116.075,4,https://api.spotify.com/v1/tracks/5r88nXhIfeq0nkpRZkfrBZ,audio_features,spotify:track:5r88nXhIfeq0nkpRZkfrBZ,0.196,2019-04-11T02:11:28Z,Santana,Rubel
0.697,https://api.spotify.com/v1/audio-analysis/1qwamT1qN521FuTtOaOt4P,0.573,251400,0.34,1qwamT1qN521FuTtOaOt4P,9.26e-05,8,0.0786,-12.041,0,0.0283,92.321,4,https://api.spotify.com/v1/tracks/1qwamT1qN521FuTtOaOt4P,audio_features,spotify:track:1qwamT1qN521FuTtOaOt4P,0.451,2019-04-09T22:16:30Z,O Velho e o Mar,Rubel
0.601,https://api.spotify.com/v1/audio-analysis/0MQd936ddplaIvGnFm6H7i,0.513,223893,0.299,0MQd936ddplaIvGnFm6H7i,6.98e-05,7,0.139,-12.217,1,0.0382,81.679,4,https://api.spotify.com/v1/tracks/0MQd936ddplaIvGnFm6H7i,audio_features,spotify:track:0MQd936ddplaIvGnFm6H7i,0.497,2019-04-09T22:16:30Z,Mascarados,Rubel
0.698,https://api.spotify.com/v1/audio-analysis/658y7wMAqiU3j2ftcFJRLN,0.331,241440,0.362,658y7wMAqiU3j2ftcFJRLN,0.00022,0,0.148,-9.383,1,0.0347,164.236,3,https://api.spotify.com/v1/tracks/658y7wMAqiU3j2ftcFJRLN,audio_features,spotify:track:658y7wMAqiU3j2ftcFJRLN,0.301,2019-04-09T22:16:30Z,Pearl,Rubel
